plant_id,plant_name,technology,capacity_kw,capacity_mw,capacity_factor,energy_mwh,plant_postcode,plant_ort,plant_municipality,plant_district,plant_location_id,substation_id,substation_name,substation_operator,substation_voltage,substation_type,distance_to_substation_m
SEE934304980648,28811,Wind,2000.0,2.0,0.32,5606.400000000001,16269,Wriezen,Wriezen,Märkisch-Oderland,SEL966469126777,3425,,,,,6173.007863886397
SEE940583843413,28812,Wind,2000.0,2.0,0.32,5606.400000000001,16269,Wriezen,Wriezen,Märkisch-Oderland,SEL966469126777,1713,Wriezen Höhe,E.DIS Netz GmbH,110000,generation,6724.617291981187
SEE980050716581,WEA 1,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,7581.829578165556
SEE902751945800,WEA 35190,Wind,2000.0,2.0,0.32,5606.400000000001,15926,Luckau,Luckau,Dahme-Spreewald,SEL933496253981,2017,,,,,4727.820175023428
SEE972829818213,WEA 35183,Wind,2000.0,2.0,0.32,5606.400000000001,15926,Luckau,Luckau,Dahme-Spreewald,SEL933496253981,2017,,,,,5242.906590215674
SEE929464380766,WEA 2,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,8309.402601578258
SEE970115343227,WEA 35188,Wind,2000.0,2.0,0.32,5606.400000000001,15926,Luckau,Luckau,Dahme-Spreewald,SEL933496253981,2017,,,,,5770.996952161589
SEE910371506912,WEA 35189,Wind,2000.0,2.0,0.32,5606.400000000001,15926,Luckau,Luckau,Dahme-Spreewald,SEL933496253981,1666,Alteno,,110000,generation,5849.661752006436
SEE963715954160,WEA 3,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,7985.882253642914
SEE936922833191,V213248,Wind,3450.0,3.45,0.32,9671.04,15236,Jacobsdorf,Jacobsdorf,Oder-Spree,SEL943000953160,2347,Jacobsdorf,MLK,110000,generation,583.8479498122698
SEE920422155051,WEA 35194,Wind,2000.0,2.0,0.32,5606.400000000001,15926,Luckau,Luckau,Dahme-Spreewald,SEL933496253981,2016,,,,,5414.6352965636925
SEE900026109049,WEA 4,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,7403.147572395578
SEE996753851573,WEA 5,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,9087.215674641817
SEE924113044532,WEA 6,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,8995.833697122323
SEE966336059382,WEA 7,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,8669.271548613962
SEE970624359184,V211583,Wind,3450.0,3.45,0.32,9671.04,15236,Jacobsdorf,Jacobsdorf,Oder-Spree,SEL989998651916,2347,Jacobsdorf,MLK,110000,generation,1555.3201874429592
SEE903375837335,WEA 8,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,7755.742663397041
SEE939919286710,WEA 9,Wind,2000.0,2.0,0.32,5606.400000000001,16945,Halenbeck-Rohlsdorf,Halenbeck-Rohlsdorf,Prignitz,SEL909249914164,2351,Falkenhagen Nord,E.DIS Netz GmbH,110000,generation,8986.309041453158
SEE961187952547,V213249,Wind,3450.0,3.45,0.32,9671.04,15236,Jacobsdorf,Jacobsdorf,Oder-Spree,SEL989998651916,2347,Jacobsdorf,MLK,110000,generation,1151.5412919549262
